Exp3 conditions: 2s, 4s, 8s, 15s, 30s
Run duration (s): 276

Trial Condition Onset Duration Image
2 2s 33.1333 0.066667 scrambled-1193.jpg
2 2s 33.2 0.066667 scrambled-31.jpg
2 2s 33.2667 0.066667 scrambled-1439.jpg
2 2s 33.3333 0.066667 scrambled-1129.jpg
2 2s 33.4 0.066667 scrambled-1366.jpg
2 2s 33.4667 0.066667 scrambled-995.jpg
2 2s 33.5333 0.066667 scrambled-33.jpg
2 2s 33.6 0.066667 scrambled-992.jpg
2 2s 33.6667 0.066667 scrambled-569.jpg
2 2s 33.7333 0.066667 scrambled-1372.jpg
2 2s 33.8 0.066667 scrambled-1082.jpg
2 2s 33.8667 0.066667 scrambled-1173.jpg
2 2s 33.9333 0.066667 scrambled-293.jpg
3 4s 46 0.13333 scrambled-1280.jpg
3 4s 46.1333 0.13333 scrambled-1224.jpg
3 4s 46.2667 0.13333 scrambled-607.jpg
3 4s 46.4 0.13333 scrambled-205.jpg
3 4s 46.5333 0.13333 scrambled-1345.jpg
3 4s 46.6667 0.13333 scrambled-634.jpg
3 4s 46.8 0.13333 scrambled-207.jpg
3 4s 46.9333 0.13333 scrambled-1031.jpg
3 4s 47.0667 0.13333 scrambled-594.jpg
3 4s 47.2 0.13333 scrambled-434.jpg
3 4s 47.3333 0.13333 scrambled-111.jpg
3 4s 47.4667 0.13333 scrambled-853.jpg
3 4s 47.6 0.13333 scrambled-644.jpg
3 4s 47.7333 0.13333 scrambled-846.jpg
3 4s 47.8667 0.13333 scrambled-1135.jpg
3 4s 48 0.13333 scrambled-941.jpg
3 4s 48.1333 0.13333 scrambled-777.jpg
3 4s 48.2667 0.13333 scrambled-1399.jpg
3 4s 48.4 0.13333 scrambled-1007.jpg
3 4s 48.5333 0.13333 scrambled-1385.jpg
3 4s 48.6667 0.13333 scrambled-389.jpg
3 4s 48.8 0.13333 scrambled-829.jpg
3 4s 48.9333 0.13333 scrambled-1325.jpg
3 4s 49.0667 0.13333 scrambled-884.jpg
3 4s 49.2 0.13333 scrambled-949.jpg
3 4s 49.3333 0.13333 scrambled-936.jpg
3 4s 49.4667 0.13333 scrambled-1434.jpg
3 4s 49.6 0.13333 scrambled-249.jpg
3 4s 49.7333 0.13333 scrambled-1376.jpg
3 4s 49.8667 0.13333 scrambled-1367.jpg
4 30s 75 1 scrambled-1055.jpg
4 30s 76 1 scrambled-1123.jpg
4 30s 77 1 scrambled-470.jpg
4 30s 78 1 scrambled-318.jpg
4 30s 79 1 scrambled-131.jpg
4 30s 80 1 scrambled-61.jpg
4 30s 81 1 scrambled-251.jpg
4 30s 82 1 scrambled-174.jpg
4 30s 83 1 scrambled-1317.jpg
4 30s 84 1 scrambled-1354.jpg
4 30s 85 1 scrambled-229.jpg
4 30s 86 1 scrambled-286.jpg
4 30s 87 1 scrambled-1154.jpg
4 30s 88 1 scrambled-29.jpg
4 30s 89 1 scrambled-450.jpg
4 30s 90 1 scrambled-975.jpg
4 30s 91 1 scrambled-236.jpg
4 30s 92 1 scrambled-6.jpg
4 30s 93 1 scrambled-1013.jpg
4 30s 94 1 scrambled-919.jpg
4 30s 95 1 scrambled-872.jpg
4 30s 96 1 scrambled-832.jpg
4 30s 97 1 scrambled-282.jpg
4 30s 98 1 scrambled-977.jpg
4 30s 99 1 scrambled-1190.jpg
4 30s 100 1 scrambled-9.jpg
4 30s 101 1 scrambled-563.jpg
4 30s 102 1 scrambled-1369.jpg
4 30s 103 1 scrambled-1437.jpg
4 30s 104 1 scrambled-1393.jpg
5 15s 117 0.5 scrambled-1027.jpg
5 15s 117.5 0.5 scrambled-374.jpg
5 15s 118 0.5 scrambled-196.jpg
5 15s 118.5 0.5 scrambled-1185.jpg
5 15s 119 0.5 scrambled-1323.jpg
5 15s 119.5 0.5 scrambled-1386.jpg
5 15s 120 0.5 scrambled-263.jpg
5 15s 120.5 0.5 scrambled-264.jpg
5 15s 121 0.5 scrambled-627.jpg
5 15s 121.5 0.5 scrambled-300.jpg
5 15s 122 0.5 scrambled-585.jpg
5 15s 122.5 0.5 scrambled-987.jpg
5 15s 123 0.5 scrambled-281.jpg
5 15s 123.5 0.5 scrambled-875.jpg
5 15s 124 0.5 scrambled-882.jpg
5 15s 124.5 0.5 scrambled-716.jpg
5 15s 125 0.5 scrambled-141.jpg
5 15s 125.5 0.5 scrambled-822.jpg
5 15s 126 0.5 scrambled-784.jpg
5 15s 126.5 0.5 scrambled-298.jpg
5 15s 127 0.5 scrambled-167.jpg
5 15s 127.5 0.5 scrambled-677.jpg
5 15s 128 0.5 scrambled-1436.jpg
5 15s 128.5 0.5 scrambled-445.jpg
5 15s 129 0.5 scrambled-525.jpg
5 15s 129.5 0.5 scrambled-1170.jpg
5 15s 130 0.5 scrambled-1286.jpg
5 15s 130.5 0.5 scrambled-361.jpg
5 15s 131 0.5 scrambled-1051.jpg
5 15s 131.5 0.5 scrambled-762.jpg
6 8s 144 0.26667 scrambled-1238.jpg
6 8s 144.2667 0.26667 scrambled-93.jpg
6 8s 144.5333 0.26667 scrambled-801.jpg
6 8s 144.8 0.26667 scrambled-1054.jpg
6 8s 145.0667 0.26667 scrambled-803.jpg
6 8s 145.3333 0.26667 scrambled-87.jpg
6 8s 145.6 0.26667 scrambled-433.jpg
6 8s 145.8667 0.26667 scrambled-154.jpg
6 8s 146.1333 0.26667 scrambled-1049.jpg
6 8s 146.4 0.26667 scrambled-247.jpg
6 8s 146.6667 0.26667 scrambled-370.jpg
6 8s 146.9333 0.26667 scrambled-412.jpg
6 8s 147.2 0.26667 scrambled-221.jpg
6 8s 147.4667 0.26667 scrambled-983.jpg
6 8s 147.7333 0.26667 scrambled-1272.jpg
6 8s 148 0.26667 scrambled-549.jpg
6 8s 148.2667 0.26667 scrambled-802.jpg
6 8s 148.5333 0.26667 scrambled-535.jpg
6 8s 148.8 0.26667 scrambled-944.jpg
6 8s 149.0667 0.26667 scrambled-536.jpg
6 8s 149.3333 0.26667 scrambled-101.jpg
6 8s 149.6 0.26667 scrambled-1169.jpg
6 8s 149.8667 0.26667 scrambled-376.jpg
6 8s 150.1333 0.26667 scrambled-925.jpg
6 8s 150.4 0.26667 scrambled-79.jpg
6 8s 150.6667 0.26667 scrambled-437.jpg
6 8s 150.9333 0.26667 scrambled-713.jpg
6 8s 151.2 0.26667 scrambled-705.jpg
6 8s 151.4667 0.26667 scrambled-957.jpg
6 8s 151.7333 0.26667 scrambled-797.jpg
7 15s 177 0.5 scrambled-711.jpg
7 15s 177.5 0.5 scrambled-1095.jpg
7 15s 178 0.5 scrambled-1099.jpg
7 15s 178.5 0.5 scrambled-238.jpg
7 15s 179 0.5 scrambled-467.jpg
7 15s 179.5 0.5 scrambled-596.jpg
7 15s 180 0.5 scrambled-117.jpg
7 15s 180.5 0.5 scrambled-970.jpg
7 15s 181 0.5 scrambled-682.jpg
7 15s 181.5 0.5 scrambled-985.jpg
7 15s 182 0.5 scrambled-911.jpg
7 15s 182.5 0.5 scrambled-333.jpg
7 15s 183 0.5 scrambled-1131.jpg
7 15s 183.5 0.5 scrambled-135.jpg
7 15s 184 0.5 scrambled-1370.jpg
7 15s 184.5 0.5 scrambled-424.jpg
7 15s 185 0.5 scrambled-1228.jpg
7 15s 185.5 0.5 scrambled-779.jpg
7 15s 186 0.5 scrambled-787.jpg
7 15s 186.5 0.5 scrambled-899.jpg
7 15s 187 0.5 scrambled-253.jpg
7 15s 187.5 0.5 scrambled-676.jpg
7 15s 188 0.5 scrambled-1200.jpg
7 15s 188.5 0.5 scrambled-678.jpg
7 15s 189 0.5 scrambled-1375.jpg
7 15s 189.5 0.5 scrambled-429.jpg
7 15s 190 0.5 scrambled-718.jpg
7 15s 190.5 0.5 scrambled-605.jpg
7 15s 191 0.5 scrambled-185.jpg
7 15s 191.5 0.5 scrambled-659.jpg
8 2s 204 0.066667 scrambled-277.jpg
8 2s 204.0667 0.066667 scrambled-452.jpg
8 2s 204.1333 0.066667 scrambled-373.jpg
8 2s 204.2 0.066667 scrambled-1105.jpg
8 2s 204.2667 0.066667 scrambled-343.jpg
8 2s 204.3333 0.066667 scrambled-179.jpg
8 2s 204.4 0.066667 scrambled-1122.jpg
8 2s 204.4667 0.066667 scrambled-661.jpg
8 2s 204.5333 0.066667 scrambled-1052.jpg
8 2s 204.6 0.066667 scrambled-744.jpg
8 2s 204.6667 0.066667 scrambled-811.jpg
8 2s 204.7333 0.066667 scrambled-616.jpg
8 2s 204.8 0.066667 scrambled-155.jpg
8 2s 204.8667 0.066667 scrambled-799.jpg
8 2s 204.9333 0.066667 scrambled-353.jpg
8 2s 205 0.066667 scrambled-775.jpg
8 2s 205.0667 0.066667 scrambled-97.jpg
8 2s 205.1333 0.066667 scrambled-921.jpg
8 2s 205.2 0.066667 scrambled-1149.jpg
8 2s 205.2667 0.066667 scrambled-313.jpg
8 2s 205.3333 0.066667 scrambled-183.jpg
8 2s 205.4 0.066667 scrambled-947.jpg
8 2s 205.4667 0.066667 scrambled-857.jpg
8 2s 205.5333 0.066667 scrambled-1295.jpg
8 2s 205.6 0.066667 scrambled-1250.jpg
8 2s 205.6667 0.066667 scrambled-929.jpg
8 2s 205.7333 0.066667 scrambled-1117.jpg
8 2s 205.8 0.066667 scrambled-1179.jpg
8 2s 205.8667 0.066667 scrambled-375.jpg
8 2s 205.9333 0.066667 scrambled-1379.jpg
9 4s 218 0.13333 scrambled-517.jpg
9 4s 218.1333 0.13333 scrambled-1198.jpg
9 4s 218.2667 0.13333 scrambled-1214.jpg
9 4s 218.4 0.13333 scrambled-1114.jpg
9 4s 218.5333 0.13333 scrambled-1347.jpg
9 4s 218.6667 0.13333 scrambled-147.jpg
9 4s 218.8 0.13333 scrambled-722.jpg
9 4s 218.9333 0.13333 scrambled-580.jpg
9 4s 219.0667 0.13333 scrambled-1044.jpg
9 4s 219.2 0.13333 scrambled-297.jpg
9 4s 219.3333 0.13333 scrambled-687.jpg
9 4s 219.4667 0.13333 scrambled-937.jpg
9 4s 219.6 0.13333 scrambled-46.jpg
9 4s 219.7333 0.13333 scrambled-310.jpg
9 4s 219.8667 0.13333 scrambled-842.jpg
9 4s 220 0.13333 scrambled-190.jpg
9 4s 220.1333 0.13333 scrambled-504.jpg
9 4s 220.2667 0.13333 scrambled-1159.jpg
9 4s 220.4 0.13333 scrambled-990.jpg
9 4s 220.5333 0.13333 scrambled-685.jpg
9 4s 220.6667 0.13333 scrambled-417.jpg
9 4s 220.8 0.13333 scrambled-469.jpg
9 4s 220.9333 0.13333 scrambled-1046.jpg
9 4s 221.0667 0.13333 scrambled-1070.jpg
9 4s 221.2 0.13333 scrambled-1322.jpg
9 4s 221.3333 0.13333 scrambled-543.jpg
9 4s 221.4667 0.13333 scrambled-114.jpg
9 4s 221.6 0.13333 scrambled-1423.jpg
9 4s 221.7333 0.13333 scrambled-839.jpg
9 4s 221.8667 0.13333 scrambled-511.jpg
10 30s 234 1 scrambled-697.jpg
10 30s 235 1 scrambled-1212.jpg
10 30s 236 1 scrambled-69.jpg
10 30s 237 1 scrambled-1435.jpg
10 30s 238 1 scrambled-1309.jpg
10 30s 239 1 scrambled-1333.jpg
10 30s 240 1 scrambled-1226.jpg
10 30s 241 1 scrambled-1192.jpg
10 30s 242 1 scrambled-1178.jpg
10 30s 243 1 scrambled-1409.jpg
10 30s 244 1 scrambled-1092.jpg
10 30s 245 1 scrambled-65.jpg
10 30s 246 1 scrambled-1229.jpg
10 30s 247 1 scrambled-49.jpg
10 30s 248 1 scrambled-667.jpg
10 30s 249 1 scrambled-785.jpg
10 30s 250 1 scrambled-810.jpg
10 30s 251 1 scrambled-182.jpg
10 30s 252 1 scrambled-858.jpg
10 30s 253 1 scrambled-266.jpg
10 30s 254 1 scrambled-241.jpg
10 30s 255 1 scrambled-608.jpg
10 30s 256 1 scrambled-291.jpg
10 30s 257 1 scrambled-1403.jpg
10 30s 258 1 scrambled-955.jpg
10 30s 259 1 scrambled-50.jpg
10 30s 260 1 scrambled-1209.jpg
10 30s 261 1 scrambled-564.jpg
10 30s 262 1 scrambled-1357.jpg
10 30s 263 1 scrambled-1227.jpg
